Name | Torrent | Magnet | Size | Date | Up | Donw | Overall
[Ohys-Raws] Boku no Hero Academia 3 (NTV 1280x720 x264 AAC)|https://nyaa.si/download/1079441.torrent| magnet:?xt=urn:btih:c386ef4baa3ad5b1fef9004f1b0f9c26fbef419d&amp;dn=%5BOhys-Raws%5D%20Boku%20no%20Hero%20Academia%203%20%28NTV%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 11.5 GiB | 2018-09-29 10:15 | 22 | 7 | 15393
[Ohys-Raws] Aho Girl (AT-X 1280x720 x264 AAC)|https://nyaa.si/download/960461.torrent| magnet:?xt=urn:btih:ffeff3e0a6058fbc080a6423c34233b9d136ba33&amp;dn=%5BOhys-Raws%5D%20Aho%20Girl%20%28AT-X%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 2.4 GiB | 2017-09-19 14:51 | 0 | 0 | 15147
[Ohys-Raws] Dungeon ni Deai o Motomeru no wa Machigatte Iru Darouka Familia Myth II (AT-X 1280x720 x264 AAC)|https://nyaa.si/download/1179420.torrent| magnet:?xt=urn:btih:e81088fbb974e72abe3886c632410b53f3c83fc6&amp;dn=%5BOhys-Raws%5D%20Dungeon%20ni%20Deai%20o%20Motomeru%20no%20wa%20Machigatte%20Iru%20Darouka%20Familia%20Myth%20II%20%28AT-X%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.1 GiB | 2019-09-27 16:05 | 18 | 1 | 15131
[Ohys-Raws] Saenai Heroine no Sodatekata Flat (CX 1280x720 x264 AAC)|https://nyaa.si/download/932827.torrent| magnet:?xt=urn:btih:e4b102944c1803de530133cba665024d12952630&amp;dn=%5BOhys-Raws%5D%20Saenai%20Heroine%20no%20Sodatekata%20Flat%20%28CX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 2.8 GiB | 2017-06-22 16:50 | 3 | 1 | 15130
[Ohys-Raws] Kekkai Sensen &amp; Beyond (MBS 1280x720 x264 AAC)|https://nyaa.si/download/990864.torrent| magnet:?xt=urn:btih:a4d14859ae32a2cd5256d4f25033ee31eb65f854&amp;dn=%5BOhys-Raws%5D%20Kekkai%20Sensen%20%26%20Beyond%20%28MBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.9 GiB | 2017-12-25 04:04 | 5 | 1 | 14305
[Ohys-Raws] Overlord III (AT-X 1280x720 x264 AAC)|https://nyaa.si/download/1080388.torrent| magnet:?xt=urn:btih:d1c1c0a0ee5d6554a0f0ca1adbc4c5beaf5a8d00&amp;dn=%5BOhys-Raws%5D%20Overlord%20III%20%28AT-X%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.2 GiB | 2018-10-02 13:39 | 8 | 2 | 14255
[Ohys-Raws] Steins;Gate 0 (MX 1280x720 x264 AAC)|https://nyaa.si/download/1078842.torrent| magnet:?xt=urn:btih:88e14fc58eaa7b2c7382ec93a75f6843fc71aa03&amp;dn=%5BOhys-Raws%5D%20Steins%3BGate%200%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 5.8 GiB | 2018-09-26 17:31 | 9 | 0 | 13974
[Ohys-Raws] Little Witch Academia (2017) (BS11 1280x720 x264 AAC)|https://nyaa.si/download/933622.torrent| magnet:?xt=urn:btih:e5fd776b34f5fb6534c95031684cc500e082baea&amp;dn=%5BOhys-Raws%5D%20Little%20Witch%20Academia%20%282017%29%20%28BS11%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 8.5 GiB | 2017-06-25 16:11 | 4 | 0 | 13600
[Ohys-Raws] Re Creators (BS11 1280x720 x264 AAC)|https://nyaa.si/download/959969.torrent| magnet:?xt=urn:btih:0b98ad1e9ef20475fd7ebdb8cfd4cfceafad6e64&amp;dn=%5BOhys-Raws%5D%20Re%20Creators%20%28BS11%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 7.0 GiB | 2017-09-18 09:09 | 1 | 2 | 13521
[Ohys-Raws] Ryuuou no Oshigoto! (AT-X 1280x720 x264 AAC)|https://nyaa.si/download/1019855.torrent| magnet:?xt=urn:btih:c749196f3e427cbe6b806ae5f6e5e76c55ab1714&amp;dn=%5BOhys-Raws%5D%20Ryuuou%20no%20Oshigoto%21%20%28AT-X%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.5 GiB | 2018-03-26 16:12 | 4 | 1 | 13489
[Ohys-Raws] Shinchou Yuusha Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru (AT-X 1280x720 x264 AAC)|https://nyaa.si/download/1207995.torrent| magnet:?xt=urn:btih:8eb9b081879b4527b55db762b3f57c18073959bb&amp;dn=%5BOhys-Raws%5D%20Shinchou%20Yuusha%20Kono%20Yuusha%20ga%20Ore%20Tueee%20Kuse%20ni%20Shinchou%20Sugiru%20%28AT-X%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 5.1 GiB | 2019-12-29 12:02 | 50 | 15 | 13319
[Ohys-Raws] Blend S (BS11 1280x720 x264 AAC)|https://nyaa.si/download/990187.torrent| magnet:?xt=urn:btih:8c162af0855be4bc2f8ed5e3f791643b7fa691c2&amp;dn=%5BOhys-Raws%5D%20Blend%20S%20%28BS11%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.7 GiB | 2017-12-23 16:06 | 2 | 1 | 13220
[Ohys-Raws] Shingeki no Kyojin Season 3 (2019) (NHKG 1280x720 x264 AAC)|https://nyaa.si/download/1155273.torrent| magnet:?xt=urn:btih:1a2a8ec84861ad3ae2898c9c6e1ff82684e2b0e1&amp;dn=%5BOhys-Raws%5D%20Shingeki%20no%20Kyojin%20Season%203%20%282019%29%20%28NHKG%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.4 GiB | 2019-06-30 15:46 | 13 | 0 | 12904
[Ohys-Raws] Yowamushi Pedal New Generation (TX 1280x720 x264 AAC)|https://nyaa.si/download/933815.torrent| magnet:?xt=urn:btih:32ed91cffd19f8628c844861ff66c044a60fcf2f&amp;dn=%5BOhys-Raws%5D%20Yowamushi%20Pedal%20New%20Generation%20%28TX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 14.6 GiB | 2017-06-26 17:41 | 5 | 1 | 12874
[Ohys-Raws] Himouto! Umaru-chan R (AT-X 1280x720 x264 AAC)|https://nyaa.si/download/990635.torrent| magnet:?xt=urn:btih:ba0e382db7105604f31ad7f2c49cf276731f86de&amp;dn=%5BOhys-Raws%5D%20Himouto%21%20Umaru-chan%20R%20%28AT-X%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.7 GiB | 2017-12-24 15:03 | 3 | 2 | 12832
[Ohys-Raws] Tsurezure Children (AT-X 1280x720 x264 AAC)|https://nyaa.si/download/960466.torrent| magnet:?xt=urn:btih:add1a1b33c1302ea1b687d56ef8ab205f958f287&amp;dn=%5BOhys-Raws%5D%20Tsurezure%20Children%20%28AT-X%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 1.5 GiB | 2017-09-19 15:04 | 2 | 0 | 12805
[Ohys-Raws] Sin Nanatsu no Taizai (AT-X 1280x720 x264 AAC)|https://nyaa.si/download/943773.torrent| magnet:?xt=urn:btih:fb705956786e59c52102ce69b42342eb3231cf5c&amp;dn=%5BOhys-Raws%5D%20Sin%20Nanatsu%20no%20Taizai%20%28AT-X%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.7 GiB | 2017-07-29 14:09 | 2 | 0 | 12764
[Ohys-Raws] Princess Principal (MX 1280x720 x264 AAC)|https://nyaa.si/download/962225.torrent| magnet:?xt=urn:btih:678e7cc05772f1ee1af4dd64b00ff8ab322765a0&amp;dn=%5BOhys-Raws%5D%20Princess%20Principal%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.1 GiB | 2017-09-24 14:53 | 3 | 3 | 12314
[Ohys-Raws] Tate no Yuusha no Nariagari (AT-X 1280x720 x264 AAC)|https://nyaa.si/download/1154259.torrent| magnet:?xt=urn:btih:887b763dc777b6f50a916a52765de9f1d46ac59e&amp;dn=%5BOhys-Raws%5D%20Tate%20no%20Yuusha%20no%20Nariagari%20%28AT-X%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 10.1 GiB | 2019-06-26 13:49 | 15 | 5 | 12119
[Ohys-Raws] Drifters OVA (BD 1280x720 x264 AAC)|https://nyaa.si/download/992131.torrent| magnet:?xt=urn:btih:f0cec76feddbf69695fda3c58d0a9605c11647ab&amp;dn=%5BOhys-Raws%5D%20Drifters%20OVA%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 1.1 GiB | 2017-12-30 13:00 | 6 | 3 | 12108
[Ohys-Raws] Shokugeki no Souma San no Sara (MX 1280x720 x264 AAC)|https://nyaa.si/download/989115.torrent| magnet:?xt=urn:btih:e09dfc51b8601c3553810d066d819fe9d2f5e645&amp;dn=%5BOhys-Raws%5D%20Shokugeki%20no%20Souma%20San%20no%20Sara%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 5.2 GiB | 2017-12-19 17:15 | 8 | 1 | 12097
[Ohys-Raws] Sword Art Online Alternative Gun Gale Online (BS11 1280x720 x264 AAC)|https://nyaa.si/download/1052261.torrent| magnet:?xt=urn:btih:4ebdf2588f4b5981f173bbf89a58285e3fa86316&amp;dn=%5BOhys-Raws%5D%20Sword%20Art%20Online%20Alternative%20Gun%20Gale%20Online%20%28BS11%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.3 GiB | 2018-06-30 15:38 | 1 | 3 | 12055
[Ohys-Raws] Kaguya-sama wa Kokurasetai Tensai-tachi no Ren`ai Zunousen (BS11 1280x720 x264 AAC)|https://nyaa.si/download/1131113.torrent| magnet:?xt=urn:btih:2b21200db16b2550387d11bd6fe6147bc5658171&amp;dn=%5BOhys-Raws%5D%20Kaguya-sama%20wa%20Kokurasetai%20Tensai-tachi%20no%20Ren%60ai%20Zunousen%20%28BS11%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.7 GiB | 2019-03-30 15:04 | 8 | 2 | 11925
[Ohys-Raws] SSSS.Gridman (BS11 1280x720 x264 AAC)|https://nyaa.si/download/1104319.torrent| magnet:?xt=urn:btih:ef3bc25926d83634dfc157bacac5eb0b7d94a312&amp;dn=%5BOhys-Raws%5D%20SSSS.Gridman%20%28BS11%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.7 GiB | 2018-12-22 16:40 | 6 | 1 | 11893
[Ohys-Raws] Strike the Blood II OVA 01-08 (BD 1280x720 x264 AAC)|https://nyaa.si/download/927521.torrent| magnet:?xt=urn:btih:8b819ac0dd6e2543e4ca22246758a30f19d7f3d3&amp;dn=%5BOhys-Raws%5D%20Strike%20the%20Blood%20II%20OVA%2001-08%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.1 GiB | 2017-05-31 11:03 | 5 | 3 | 11726
[Ohys-Raws] Seishun Buta Yarou wa Bunny Girl Senpai no Yume o Minai (ABC 1280x720 x264 AAC)|https://nyaa.si/download/1105510.torrent| magnet:?xt=urn:btih:73dba83d57a9e317b4d7ef0bbe099e97278c0349&amp;dn=%5BOhys-Raws%5D%20Seishun%20Buta%20Yarou%20wa%20Bunny%20Girl%20Senpai%20no%20Yume%20o%20Minai%20%28ABC%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.1 GiB | 2018-12-26 20:25 | 8 | 0 | 11706
[Ohys-Raws] Kenja no Mago (AT-X 1280x720 x264 AAC)|https://nyaa.si/download/1154284.torrent| magnet:?xt=urn:btih:88519251cfe0555c4b06a438f6f34dfc4827fca8&amp;dn=%5BOhys-Raws%5D%20Kenja%20no%20Mago%20%28AT-X%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.9 GiB | 2019-06-26 15:09 | 24 | 2 | 11591
[Ohys-Raws] Natsume Yuujinchou Roku (TX 1280x720 x264 AAC)|https://nyaa.si/download/932341.torrent| magnet:?xt=urn:btih:b41070eaed4d80dca6d718117a1285812f87ab34&amp;dn=%5BOhys-Raws%5D%20Natsume%20Yuujinchou%20Roku%20%28TX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 2.9 GiB | 2017-06-20 20:40 | 0 | 1 | 11587
[Ohys-Raws] Tsuki ga Kirei (MX 1280x720 x264 AAC)|https://nyaa.si/download/934539.torrent| magnet:?xt=urn:btih:86ad6217c10960ac08512359bc324de02c3f4af8&amp;dn=%5BOhys-Raws%5D%20Tsuki%20ga%20Kirei%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.2 GiB | 2017-06-29 15:55 | 2 | 0 | 11431
[Ohys-Raws] Boku no Kanojo ga Majime Sugiru Shobitch na Ken (AT-X 1280x720 x264 AAC)|https://nyaa.si/download/987286.torrent| magnet:?xt=urn:btih:429da98812c5ef65e003fa8e119976d5db096090&amp;dn=%5BOhys-Raws%5D%20Boku%20no%20Kanojo%20ga%20Majime%20Sugiru%20Shobitch%20na%20Ken%20%28AT-X%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 2.8 GiB | 2017-12-13 16:04 | 1 | 2 | 11356
[Ohys-Raws] Hajimete no Gal (AT-X 1280x720 x264 AAC)|https://nyaa.si/download/958897.torrent| magnet:?xt=urn:btih:834738538d28382515ec60dd601ccd261cfbfdbc&amp;dn=%5BOhys-Raws%5D%20Hajimete%20no%20Gal%20%28AT-X%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.1 GiB | 2017-09-13 14:36 | 0 | 0 | 11171
[Ohys-Raws] Arifureta Shokugyou de Sekai Saikyou (AT-X 1280x720 x264 AAC)|https://nyaa.si/download/1182295.torrent| magnet:?xt=urn:btih:7d02d787954e935674c590da2adb914f342bb1fd&amp;dn=%5BOhys-Raws%5D%20Arifureta%20Shokugyou%20de%20Sekai%20Saikyou%20%28AT-X%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.8 GiB | 2019-10-07 13:33 | 29 | 3 | 11160
[Ohys-Raws] Inuyashiki (CX 1280x720 x264 AAC)|https://nyaa.si/download/989707.torrent| magnet:?xt=urn:btih:92ff5a22b9fe55ab5ee2aeef28319f62c786e382&amp;dn=%5BOhys-Raws%5D%20Inuyashiki%20%28CX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.4 GiB | 2017-12-21 21:51 | 0 | 0 | 11137
[Ohys-Raws] Juuni Taisen (AT-X 1280x720 x264 AAC)|https://nyaa.si/download/989066.torrent| magnet:?xt=urn:btih:09136f2bb034a570880de55f8e722af71ca7fd46&amp;dn=%5BOhys-Raws%5D%20Juuni%20Taisen%20%28AT-X%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.9 GiB | 2017-12-19 15:12 | 2 | 0 | 10958
